15.125,13.84233105,14.17233105,14.98233105,16.09233105,17.42233105,18.71233105,20.01233105,21.05233105,21.94233105,22.24233105,22.13233105,21.70233105,21.10233105,20.28233105,19.35233105,18.11233105,16.61233105,14.82233105,12.96233105,11.28233105,9.662331045,8.372331045,7.592331045,6.982331045,6.472331045,6.292331045,6.282331045,6.292331045,6.742331045,7.432331045,8.552331045,9.442331045,9.992331045,9.642331045,9.062331045,8.112331045,7.242331045,6.442331045,5.802331045,5.332331045,4.402331045,2.912331045,1.042331045,-0.727668955,-2.207668955,-3.197668955,-3.577668955,-3.117668955,-1.687668955,0.132331045,2.182331045,3.872331045,4.722331045,4.632331045,3.892331045,3.412331045,3.522331045,4.252331045,5.302331045,6.492331045,7.262331045,7.542331045,7.422331045,7.142331045,6.872331045,6.822331045,6.812331045,6.642331045,6.342331045,6.082331045,5.922331045,5.612331045,5.302331045,5.142331045,5.492331045,6.232331045,6.772331045,6.942331045,6.802331045,6.702331045,7.252331045,8.332331045,8.972331045,9.342331045,9.702331045,9.832331045,9.572331045,9.362331045,9.052331045,8.332331045,7.362331045,6.312331045,5.612331045,5.432331045,5.812331045,6.162331045,6.302331045,5.882331045,4.462331045,2.782331045,1.822331045,1.592331045,1.572331045,1.582331045,1.192331045,1.022331045,1.012331045,0.922331045,0.772331045,0.332331045,0.102331045,0.302331045,0.562331045,0.902331045,1.402331045,2.392331045,3.872331045,5.702331045,7.132331045,7.622331045
15.375,13.48233105,13.64233105,14.27233105,15.18233105,16.57233105,17.66233105,18.64233105,19.51233105,20.09233105,20.39233105,20.36233105,20.23233105,19.71233105,18.98233105,18.30233105,17.07233105,15.59233105,13.99233105,12.29233105,10.66233105,8.962331045,7.922331045,7.372331045,6.892331045,6.762331045,6.622331045,6.392331045,6.232331045,6.332331045,6.742331045,7.612331045,8.602331045,9.182331045,9.412331045,8.812331045,7.912331045,7.132331045,6.402331045,5.742331045,5.082331045,4.162331045,2.742331045,0.802331045,-1.447668955,-3.527668955,-4.947668955,-5.677668955,-5.337668955,-3.667668955,-1.257668955,1.512331045,3.732331045,4.802331045,4.992331045,4.402331045,3.982331045,4.082331045,4.772331045,5.772331045,7.032331045,7.952331045,8.332331045,8.112331045,7.792331045,7.332331045,6.992331045,6.902331045,6.972331045,6.862331045,6.932331045,6.902331045,6.892331045,6.482331045,6.142331045,5.922331045,6.102331045,6.432331045,6.392331045,6.092331045,5.952331045,6.602331045,7.612331045,8.442331045,9.082331045,9.522331045,9.362331045,8.852331045,8.052331045,7.032331045,5.842331045,4.822331045,4.182331045,4.222331045,4.742331045,5.432331045,6.272331045,6.682331045,6.072331045,4.562331045,2.922331045,1.772331045,1.322331045,1.132331045,0.892331045,0.752331045,0.502331045,0.722331045,0.932331045,1.092331045,0.982331045,0.792331045,0.832331045,0.932331045,0.562331045,0.182331045,0.532331045,2.052331045,4.602331045,6.742331045,7.622331045
15.625,12.95233105,12.95233105,13.39233105,14.43233105,15.50233105,16.43233105,17.35233105,17.90233105,18.34233105,18.87233105,18.80233105,18.57233105,17.98233105,17.19233105,16.34233105,15.16233105,13.52233105,12.07233105,10.58233105,9.222331045,8.152331045,7.372331045,6.922331045,6.902331045,6.922331045,6.792331045,6.282331045,6.012331045,5.852331045,6.202331045,6.822331045,7.722331045,8.402331045,8.992331045,8.792331045,7.892331045,7.022331045,6.242331045,5.522331045,4.892331045,4.252331045,2.782331045,0.762331045,-1.777668955,-4.077668955,-5.857668955,-6.857668955,-6.437668955,-4.787668955,-2.077668955,1.022331045,3.472331045,4.872331045,5.242331045,5.132331045,4.942331045,4.972331045,5.482331045,6.412331045,7.362331045,8.262331045,8.662331045,8.692331045,8.462331045,7.982331045,7.622331045,7.212331045,7.352331045,7.362331045,7.542331045,7.692331045,7.412331045,6.852331045,6.472331045,6.162331045,6.132331045,6.302331045,6.232331045,5.962331045,5.922331045,6.252331045,6.962331045,7.952331045,8.812331045,9.292331045,9.012331045,8.122331045,6.662331045,4.932331045,3.222331045,2.252331045,2.132331045,2.832331045,3.932331045,4.992331045,6.122331045,6.512331045,6.192331045,5.032331045,3.562331045,2.462331045,1.902331045,1.392331045,1.112331045,0.892331045,0.822331045,1.112331045,1.572331045,2.022331045,2.112331045,1.912331045,1.672331045,1.432331045,0.552331045,-0.347668955,-0.447668955,1.202331045,4.132331045,6.702331045,7.912331045
15.875,12.45233105,12.39233105,12.81233105,13.79233105,14.53233105,15.35233105,16.33233105,16.99233105,17.40233105,17.70233105,17.60233105,17.11233105,16.26233105,15.07233105,13.78233105,12.22233105,10.42233105,8.982331045,7.992331045,7.242331045,6.832331045,6.322331045,6.282331045,6.622331045,6.622331045,6.372331045,5.972331045,5.402331045,5.262331045,5.512331045,6.352331045,7.342331045,8.442331045,9.072331045,9.062331045,8.272331045,7.292331045,6.232331045,5.392331045,4.822331045,4.182331045,2.902331045,0.822331045,-1.557668955,-3.797668955,-5.447668955,-6.337668955,-6.067668955,-4.567668955,-2.047668955,0.772331045,3.092331045,4.492331045,5.122331045,5.352331045,5.602331045,5.872331045,6.272331045,6.862331045,7.402331045,8.042331045,8.602331045,8.852331045,9.042331045,8.722331045,8.212331045,7.862331045,7.632331045,7.522331045,7.762331045,7.792331045,7.462331045,6.812331045,6.392331045,6.122331045,6.092331045,6.192331045,6.132331045,6.062331045,6.092331045,6.302331045,6.922331045,7.842331045,8.822331045,9.092331045,8.582331045,7.362331045,5.392331045,3.202331045,1.442331045,0.692331045,0.762331045,1.902331045,3.112331045,4.412331045,5.302331045,5.982331045,5.952331045,5.512331045,4.862331045,4.112331045,3.312331045,2.632331045,1.982331045,1.832331045,1.872331045,2.302331045,2.862331045,3.392331045,3.502331045,3.232331045,2.722331045,1.942331045,1.022331045,0.192331045,0.122331045,1.752331045,4.712331045,7.322331045,8.462331045
16.125,11.68233105,11.72233105,12.10233105,12.76233105,13.55233105,14.41233105,15.38233105,16.13233105,16.54233105,16.59233105,16.46233105,15.84233105,14.88233105,13.36233105,11.38233105,8.952331045,7.072331045,5.812331045,5.262331045,5.042331045,4.902331045,4.652331045,4.692331045,5.102331045,5.392331045,5.402331045,5.062331045,4.512331045,4.442331045,4.872331045,6.172331045,7.802331045,9.162331045,9.842331045,9.692331045,9.052331045,7.922331045,6.442331045,5.272331045,4.532331045,3.882331045,2.562331045,0.802331045,-0.897668955,-2.387668955,-3.337668955,-3.797668955,-3.787668955,-2.867668955,-1.167668955,0.772331045,2.312331045,3.312331045,3.872331045,4.392331045,4.982331045,5.742331045,6.352331045,6.852331045,7.282331045,7.702331045,8.202331045,8.762331045,9.402331045,9.432331045,8.962331045,8.442331045,7.842331045,7.582331045,7.622331045,7.822331045,7.522331045,6.912331045,6.472331045,6.072331045,5.792331045,5.672331045,5.602331045,5.562331045,5.702331045,6.092331045,6.792331045,7.892331045,8.782331045,8.932331045,8.272331045,6.762331045,4.802331045,2.752331045,1.212331045,0.402331045,0.642331045,1.592331045,2.672331045,3.732331045,4.452331045,5.242331045,5.702331045,5.942331045,6.042331045,5.982331045,5.132331045,3.862331045,3.022331045,2.672331045,2.892331045,3.422331045,4.182331045,4.812331045,4.942331045,4.342331045,3.282331045,2.242331045,1.532331045,1.222331045,1.632331045,3.212331045,5.652331045,7.672331045,8.242331045
16.375,10.25233105,10.30233105,10.63233105,11.48233105,12.25233105,13.04233105,13.90233105,14.67233105,15.02233105,15.12233105,15.06233105,14.79233105,13.78233105,11.88233105,9.452331045,6.452331045,4.332331045,3.602331045,3.592331045,3.362331045,2.382331045,1.632331045,1.472331045,2.092331045,2.782331045,3.852331045,4.152331045,4.012331045,4.082331045,4.892331045,6.652331045,8.712331045,10.16233105,10.76233105,10.55233105,9.782331045,8.482331045,6.872331045,5.202331045,4.192331045,3.282331045,2.192331045,1.062331045,0.312331045,0.062331045,0.002331045,-0.237668955,-0.377668955,-0.227668955,0.412331045,1.072331045,1.402331045,1.482331045,1.642331045,2.192331045,3.212331045,4.362331045,5.432331045,6.222331045,6.752331045,7.332331045,7.922331045,8.732331045,9.552331045,9.862331045,9.642331045,8.912331045,8.252331045,7.802331045,7.622331045,7.922331045,7.822331045,7.372331045,6.902331045,6.212331045,5.462331045,4.762331045,4.302331045,4.052331045,4.182331045,4.682331045,5.872331045,7.332331045,8.412331045,8.592331045,7.942331045,6.682331045,5.022331045,3.332331045,2.132331045,1.472331045,1.522331045,2.542331045,3.342331045,4.052331045,4.392331045,5.012331045,5.632331045,6.372331045,6.902331045,6.802331045,5.992331045,4.582331045,3.382331045,2.882331045,2.942331045,3.602331045,4.632331045,5.592331045,5.672331045,4.942331045,3.262331045,2.012331045,1.662331045,1.682331045,2.632331045,4.212331045,6.062331045,7.242331045,6.862331045
16.625,7.982331045,7.922331045,8.472331045,9.372331045,10.45233105,11.26233105,12.04233105,12.52233105,13.06233105,13.54233105,14.01233105,13.98233105,13.06233105,11.03233105,8.242331045,5.372331045,3.372331045,2.962331045,2.752331045,1.952331045,-0.297668955,-2.317668955,-3.057668955,-2.037668955,-0.097668955,2.452331045,3.982331045,4.602331045,5.012331045,6.002331045,7.852331045,9.702331045,10.93233105,11.22233105,10.95233105,10.23233105,8.802331045,7.012331045,5.282331045,4.042331045,3.182331045,2.542331045,2.452331045,2.742331045,3.342331045,3.942331045,3.802331045,3.232331045,2.702331045,2.322331045,1.642331045,0.622331045,-0.437668955,-0.937668955,-0.547668955,0.392331045,2.032331045,3.702331045,4.882331045,5.842331045,6.782331045,7.662331045,8.642331045,9.492331045,10.06233105,10.00233105,9.542331045,8.972331045,8.512331045,8.152331045,8.442331045,8.462331045,8.252331045,7.542331045,6.552331045,5.272331045,3.952331045,2.962331045,2.272331045,1.892331045,2.312331045,3.972331045,5.952331045,7.532331045,8.112331045,7.582331045,6.712331045,5.512331045,4.432331045,3.752331045,3.362331045,3.702331045,4.512331045,5.182331045,5.652331045,5.832331045,6.072331045,6.502331045,6.822331045,6.892331045,6.642331045,5.882331045,4.592331045,3.212331045,2.392331045,2.132331045,2.842331045,3.982331045,5.082331045,5.272331045,4.552331045,2.822331045,1.582331045,1.482331045,2.112331045,3.032331045,4.362331045,5.652331045,5.772331045,4.452331045
16.875,5.572331045,5.202331045,5.562331045,6.662331045,7.862331045,9.022331045,9.652331045,10.29233105,11.23233105,12.42233105,13.53233105,13.67233105,12.46233105,10.56233105,8.082331045,5.592331045,4.002331045,3.362331045,2.642331045,0.672331045,-2.797668955,-5.947668955,-6.787668955,-5.277668955,-1.857668955,1.992331045,4.782331045,6.242331045,7.212331045,8.142331045,9.382331045,10.86233105,11.30233105,11.39233105,11.15233105,10.21233105,8.702331045,7.052331045,5.382331045,4.192331045,3.772331045,4.072331045,5.002331045,6.122331045,7.112331045,8.342331045,7.862331045,6.732331045,5.602331045,4.492331045,2.722331045,0.552331045,-1.697668955,-3.007668955,-3.257668955,-2.627668955,-0.717668955,1.382331045,3.142331045,4.702331045,5.982331045,7.152331045,8.212331045,9.302331045,10.14233105,10.25233105,10.16233105,10.00233105,9.692331045,9.472331045,9.382331045,9.412331045,9.112331045,8.302331045,7.172331045,5.622331045,3.902331045,2.322331045,0.992331045,0.082331045,0.422331045,2.002331045,4.522331045,6.522331045,7.352331045,7.072331045,6.462331045,5.822331045,5.542331045,5.352331045,5.602331045,6.112331045,7.272331045,8.042331045,8.402331045,8.592331045,8.322331045,8.052331045,7.562331045,7.202331045,6.482331045,5.542331045,4.132331045,2.712331045,1.542331045,1.272331045,1.702331045,2.592331045,3.662331045,4.202331045,3.682331045,2.602331045,1.772331045,1.922331045,2.662331045,3.792331045,4.642331045,5.082331045,4.132331045,2.272331045
17.125,3.202331045,1.752331045,1.772331045,2.842331045,4.452331045,5.832331045,7.022331045,8.092331045,9.622331045,11.48233105,12.79233105,12.80233105,11.76233105,10.34233105,8.522331045,6.692331045,5.172331045,4.172331045,2.662331045,-0.087668955,-3.997668955,-7.437668955,-8.267668955,-6.507668955,-2.597668955,2.092331045,6.022331045,8.352331045,9.592331045,10.41233105,10.94233105,11.46233105,11.38233105,11.20233105,10.83233105,9.912331045,8.312331045,6.802331045,5.332331045,4.422331045,4.512331045,5.732331045,7.682331045,9.582331045,11.02233105,12.41233105,12.16233105,10.64233105,8.872331045,6.842331045,4.252331045,1.002331045,-2.027668955,-4.277668955,-5.227668955,-5.127668955,-3.447668955,-0.937668955,1.272331045,3.232331045,4.912331045,6.472331045,7.782331045,9.132331045,10.06233105,10.63233105,10.76233105,11.12233105,11.31233105,10.98233105,10.60233105,10.33233105,10.04233105,9.212331045,8.262331045,6.942331045,5.162331045,3.142331045,1.102331045,-0.217668955,-0.127668955,1.482331045,3.862331045,5.862331045,6.692331045,6.462331045,6.032331045,5.892331045,6.292331045,6.822331045,7.592331045,8.612331045,10.12233105,11.28233105,11.78233105,11.85233105,11.18233105,10.24233105,9.082331045,8.132331045,6.772331045,5.332331045,3.642331045,2.012331045,0.692331045,0.382331045,0.872331045,1.532331045,2.582331045,3.242331045,3.362331045,3.252331045,2.992331045,3.182331045,3.842331045,4.682331045,5.212331045,5.122331045,3.462331045,1.332331045
17.375,-0.147668955,-2.537668955,-3.377668955,-2.587668955,-0.637668955,1.472331045,3.282331045,5.272331045,7.512331045,9.402331045,10.74233105,11.24233105,10.99233105,10.45233105,9.402331045,8.152331045,6.672331045,5.282331045,3.352331045,0.352331045,-3.157668955,-5.757668955,-6.577668955,-5.317668955,-2.167668955,2.652331045,6.982331045,9.932331045,11.51233105,12.04233105,11.87233105,11.44233105,10.91233105,10.50233105,9.902331045,8.932331045,7.642331045,6.372331045,4.902331045,4.312331045,4.792331045,6.212331045,9.072331045,12.05233105,14.62233105,16.65233105,17.02233105,15.59233105,12.83233105,9.332331045,5.992331045,2.442331045,-1.337668955,-4.187668955,-6.117668955,-6.707668955,-5.557668955,-3.397668955,-0.927668955,1.432331045,3.332331045,5.132331045,7.032331045,8.842331045,10.23233105,11.05233105,11.55233105,12.24233105,12.66233105,12.53233105,11.90233105,11.22233105,10.73233105,10.30233105,9.692331045,8.752331045,7.112331045,4.862331045,2.562331045,1.332331045,1.332331045,2.682331045,4.532331045,5.882331045,6.282331045,6.012331045,5.912331045,6.102331045,7.182331045,8.412331045,9.482331045,10.63233105,12.26233105,13.80233105,14.67233105,14.67233105,13.66233105,12.13233105,10.66233105,8.952331045,7.162331045,5.112331045,3.202331045,1.262331045,0.052331045,-0.207668955,0.382331045,1.342331045,2.652331045,3.612331045,4.272331045,4.732331045,5.022331045,4.912331045,5.212331045,5.592331045,6.092331045,5.792331045,4.012331045,1.642331045
